employee_id,department,role,privilege_level,security_training_completed,previous_training_score,total_simulations,emails_opened,links_clicked,attachments_opened,credentials_submitted,phishing_emails_reported,simulations_failed,remediation_trainings,targeted_scenarios,average_failure_probability,average_reporting_time_seconds,targeted_attack_failure_rate,email_open_rate,click_rate,attachment_open_rate,credential_submission_rate,reporting_rate,failure_rate,remediation_rate,non_failure_rate,report_to_failure_ratio,privilege_risk_value,training_risk,reporting_quality,privilege_risk_normalized,failure_risk_component,credential_risk_component,click_risk_component,training_risk_component,targeted_risk_component,privilege_risk_component,reporting_reduction,raw_risk_score,risk_score,risk_level,recommended_action,primary_risk_driver
EMP0363,Human Resources,HR Manager,Medium,1,71,10,8,2,0,1,3,2,2,2,0.3469,322.3333,0.5,0.8,0.2,0.0,0.1,0.3,0.2,0.2,0.8,1.5,2,0.29,0.3,0.3333333333333333,6.0,2.0,3.0,2.9,5.0,3.333333333333333,1.5,20.73333333333333,21.82,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0364,Executive,Director,Privileged,0,82,10,6,2,0,1,2,3,3,0,0.3796,157.0,0.0,0.6,0.2,0.0,0.1,0.2,0.3,0.3,0.7,0.6667,4,0.18,0.1,1.0,9.0,2.0,3.0,1.7999999999999998,0.0,10.0,1.0,24.8,26.11,Moderate,Provide refresher awareness training and continue behavioral monitoring,Privilege Exposure
EMP0365,Sales,Sales Manager,Low,1,96,10,10,1,0,1,6,1,1,0,0.2041,314.0,0.0,1.0,0.1,0.0,0.1,0.6,0.1,0.1,0.9,3.0,1,0.04,0.6,0.0,3.0,2.0,1.5,0.4,0.0,0.0,3.0,3.9000000000000004,4.11,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0366,Executive,Chief Officer,Privileged,1,77,10,8,1,1,0,5,2,2,0,0.3078,161.6,0.0,0.8,0.1,0.1,0.0,0.5,0.2,0.2,0.8,2.5,4,0.23,0.5,1.0,6.0,0.0,1.5,2.3000000000000003,0.0,10.0,2.5,17.3,18.21,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0367,Marketing,Marketing Specialist,Low,1,60,10,8,1,0,1,3,2,2,0,0.2841,563.6667,0.0,0.8,0.1,0.0,0.1,0.3,0.2,0.2,0.8,1.5,1,0.4,0.3,0.0,6.0,2.0,1.5,4.0,0.0,0.0,1.5,12.0,12.63,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0368,Finance,Financial Analyst,High,1,51,10,6,1,0,0,5,2,2,1,0.273,314.6,0.0,0.6,0.1,0.0,0.0,0.5,0.2,0.2,0.8,2.5,3,0.49,0.5,0.6666666666666666,6.0,0.0,1.5,4.9,0.0,6.666666666666666,2.5,16.566666666666666,17.44,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0369,Executive,Director,High,1,80,10,7,1,0,0,5,2,2,0,0.2099,290.6,0.0,0.7,0.1,0.0,0.0,0.5,0.2,0.2,0.8,2.5,3,0.2,0.5,0.6666666666666666,6.0,0.0,1.5,2.0,0.0,6.666666666666666,2.5,13.666666666666664,14.39,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0370,Sales,Sales Manager,Low,1,71,10,10,3,0,1,5,4,4,0,0.2729,195.4,0.0,1.0,0.3,0.0,0.1,0.5,0.4,0.4,0.6,1.25,1,0.29,0.5,0.0,12.0,2.0,4.5,2.9,0.0,0.0,2.5,18.9,19.89,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0371,Marketing,Digital Marketing Analyst,Medium,1,85,10,7,1,0,0,6,1,1,0,0.1356,311.1667,0.0,0.7,0.1,0.0,0.0,0.6,0.1,0.1,0.9,3.0,2,0.15,0.6,0.3333333333333333,3.0,0.0,1.5,1.5,0.0,3.333333333333333,3.0,6.333333333333332,6.67,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0372,Marketing,Marketing Manager,Low,1,76,10,9,3,1,2,5,5,5,0,0.2565,384.6,0.0,0.9,0.3,0.1,0.2,0.5,0.5,0.5,0.5,1.0,1,0.24,0.5,0.0,15.0,4.0,4.5,2.4,0.0,0.0,2.5,23.4,24.63,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0373,Marketing,Marketing Manager,Low,1,77,10,6,3,0,1,4,3,3,0,0.3138,264.0,0.0,0.6,0.3,0.0,0.1,0.4,0.3,0.3,0.7,1.3333,1,0.23,0.4,0.0,9.0,2.0,4.5,2.3000000000000003,0.0,0.0,2.0,15.8,16.63,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0374,Executive,Chief Officer,Privileged,1,80,10,6,0,0,0,5,1,1,0,0.2009,289.0,0.0,0.6,0.0,0.0,0.0,0.5,0.1,0.1,0.9,3.0,4,0.2,0.5,1.0,3.0,0.0,0.0,2.0,0.0,10.0,2.5,12.5,13.16,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0375,Operations,Operations Analyst,Medium,0,62,10,9,1,1,0,3,2,2,0,0.3273,223.0,0.0,0.9,0.1,0.1,0.0,0.3,0.2,0.2,0.8,1.5,2,0.38,0.15,0.3333333333333333,6.0,0.0,1.5,3.8,0.0,3.333333333333333,1.5,13.133333333333333,13.82,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0376,Sales,Account Executive,Medium,1,95,10,8,1,0,1,4,3,3,0,0.37,285.75,0.0,0.8,0.1,0.0,0.1,0.4,0.3,0.3,0.7,1.3333,2,0.05,0.4,0.3333333333333333,9.0,2.0,1.5,0.5,0.0,3.333333333333333,2.0,14.333333333333332,15.09,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0377,Sales,Account Executive,Low,1,82,10,9,1,1,0,7,2,2,0,0.2611,247.5714,0.0,0.9,0.1,0.1,0.0,0.7,0.2,0.2,0.8,3.0,1,0.18,0.7,0.0,6.0,0.0,1.5,1.7999999999999998,0.0,0.0,3.5,5.800000000000001,6.11,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0378,Legal,Legal Manager,High,1,83,10,9,3,1,1,5,5,5,0,0.2948,299.4,0.0,0.9,0.3,0.1,0.1,0.5,0.5,0.5,0.5,1.0,3,0.17,0.5,0.6666666666666666,15.0,2.0,4.5,1.7000000000000002,0.0,6.666666666666666,2.5,27.366666666666667,28.81,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0379,Finance,Accountant,High,1,80,10,8,0,1,0,3,1,1,1,0.2348,246.0,0.0,0.8,0.0,0.1,0.0,0.3,0.1,0.1,0.9,3.0,3,0.2,0.3,0.6666666666666666,3.0,0.0,0.0,2.0,0.0,6.666666666666666,1.5,10.166666666666666,10.7,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0380,Sales,Sales Representative,Medium,1,86,10,8,2,0,0,4,3,3,0,0.3006,287.75,0.0,0.8,0.2,0.0,0.0,0.4,0.3,0.3,0.7,1.3333,2,0.14,0.4,0.3333333333333333,9.0,0.0,3.0,1.4000000000000001,0.0,3.333333333333333,2.0,14.733333333333334,15.51,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0381,Human Resources,HR Manager,Medium,0,69,10,9,4,2,3,3,6,6,2,0.3974,292.6667,1.0,0.9,0.4,0.2,0.3,0.3,0.6,0.6,0.4,0.5,2,0.31,0.15,0.3333333333333333,18.0,6.0,6.0,3.1,10.0,3.333333333333333,1.5,44.93333333333334,47.3,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0382,Finance,Financial Analyst,High,1,99,10,10,2,0,1,4,3,3,1,0.2122,287.25,1.0,1.0,0.2,0.0,0.1,0.4,0.3,0.3,0.7,1.3333,3,0.01,0.4,0.6666666666666666,9.0,2.0,3.0,0.1,10.0,6.666666666666666,2.0,28.766666666666666,30.28,Moderate,Provide refresher awareness training and continue behavioral monitoring,Targeted Attack Failures
EMP0383,Sales,Sales Representative,Low,1,88,10,9,1,0,0,6,1,1,0,0.173,256.5,0.0,0.9,0.1,0.0,0.0,0.6,0.1,0.1,0.9,3.0,1,0.12,0.6,0.0,3.0,0.0,1.5,1.2,0.0,0.0,3.0,2.7,2.84,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0384,Human Resources,HR Manager,Medium,1,70,10,9,1,1,0,4,2,2,2,0.3326,332.5,0.5,0.9,0.1,0.1,0.0,0.4,0.2,0.2,0.8,2.0,2,0.3,0.4,0.3333333333333333,6.0,0.0,1.5,3.0,5.0,3.333333333333333,2.0,16.833333333333332,17.72,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0385,Sales,Sales Representative,Medium,0,72,10,9,0,0,0,3,2,2,0,0.3625,487.0,0.0,0.9,0.0,0.0,0.0,0.3,0.2,0.2,0.8,1.5,2,0.28,0.15,0.3333333333333333,6.0,0.0,0.0,2.8000000000000003,0.0,3.333333333333333,1.5,10.633333333333333,11.19,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0386,Information Technology,Security Analyst,Medium,1,48,10,9,2,2,1,4,5,5,1,0.3974,308.5,0.0,0.9,0.2,0.2,0.1,0.4,0.5,0.5,0.5,0.8,2,0.52,0.4,0.3333333333333333,15.0,2.0,3.0,5.2,0.0,3.333333333333333,2.0,26.53333333333333,27.93,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0387,Operations,Operations Analyst,Low,1,66,10,8,2,1,1,4,4,4,0,0.3172,183.25,0.0,0.8,0.2,0.1,0.1,0.4,0.4,0.4,0.6,1.0,1,0.34,0.4,0.0,12.0,2.0,3.0,3.4000000000000004,0.0,0.0,2.0,18.4,19.37,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0388,Operations,Operations Analyst,Low,1,77,10,8,1,0,1,3,2,2,0,0.2389,232.6667,0.0,0.8,0.1,0.0,0.1,0.3,0.2,0.2,0.8,1.5,1,0.23,0.3,0.0,6.0,2.0,1.5,2.3000000000000003,0.0,0.0,1.5,10.3,10.84,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0389,Finance,Financial Analyst,Medium,1,96,10,8,0,2,0,6,3,3,1,0.2064,223.1667,1.0,0.8,0.0,0.2,0.0,0.6,0.3,0.3,0.7,2.0,2,0.04,0.6,0.3333333333333333,9.0,0.0,0.0,0.4,10.0,3.333333333333333,3.0,19.73333333333333,20.77,Moderate,Provide refresher awareness training and continue behavioral monitoring,Targeted Attack Failures
EMP0390,Legal,Legal Assistant,High,0,88,10,9,1,1,0,6,2,2,0,0.3605,388.8333,0.0,0.9,0.1,0.1,0.0,0.6,0.2,0.2,0.8,3.0,3,0.12,0.3,0.6666666666666666,6.0,0.0,1.5,1.2,0.0,6.666666666666666,3.0,12.366666666666665,13.02,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0391,Finance,Financial Analyst,High,1,75,10,9,2,0,1,5,3,3,1,0.2447,368.2,0.0,0.9,0.2,0.0,0.1,0.5,0.3,0.3,0.7,1.6667,3,0.25,0.5,0.6666666666666666,9.0,2.0,3.0,2.5,0.0,6.666666666666666,2.5,20.666666666666664,21.75,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0392,Finance,Financial Analyst,High,0,69,10,9,2,0,1,3,3,3,1,0.3812,229.0,1.0,0.9,0.2,0.0,0.1,0.3,0.3,0.3,0.7,1.0,3,0.31,0.15,0.6666666666666666,9.0,2.0,3.0,3.1,10.0,6.666666666666666,1.5,32.266666666666666,33.96,Moderate,Provide refresher awareness training and continue behavioral monitoring,Targeted Attack Failures
EMP0393,Human Resources,HR Manager,Medium,0,99,10,7,3,0,1,6,4,4,2,0.3672,256.1667,0.0,0.7,0.3,0.0,0.1,0.6,0.4,0.4,0.6,1.5,2,0.01,0.3,0.3333333333333333,12.0,2.0,4.5,0.1,0.0,3.333333333333333,3.0,18.933333333333334,19.93,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0394,Executive,Vice President,Privileged,1,85,10,5,1,0,0,4,2,2,0,0.274,346.0,0.0,0.5,0.1,0.0,0.0,0.4,0.2,0.2,0.8,2.0,4,0.15,0.4,1.0,6.0,0.0,1.5,1.5,0.0,10.0,2.0,17.0,17.89,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0395,Human Resources,Recruiter,Medium,0,94,10,7,2,0,1,4,5,5,2,0.2707,180.75,1.0,0.7,0.2,0.0,0.1,0.4,0.5,0.5,0.5,0.8,2,0.06,0.2,0.3333333333333333,15.0,2.0,3.0,0.6,10.0,3.333333333333333,2.0,31.933333333333337,33.61,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0396,Finance,Finance Manager,High,1,89,10,9,1,1,1,6,2,2,1,0.1912,249.1667,0.0,0.9,0.1,0.1,0.1,0.6,0.2,0.2,0.8,3.0,3,0.11,0.6,0.6666666666666666,6.0,2.0,1.5,1.1,0.0,6.666666666666666,3.0,14.266666666666666,15.02,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0397,Executive,Chief Officer,High,1,86,10,9,3,1,1,7,4,4,0,0.2971,317.7143,0.0,0.9,0.3,0.1,0.1,0.7,0.4,0.4,0.6,1.75,3,0.14,0.7,0.6666666666666666,12.0,2.0,4.5,1.4000000000000001,0.0,6.666666666666666,3.5,23.066666666666663,24.28,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0398,Finance,Accountant,High,1,82,10,7,1,0,0,9,3,3,1,0.2716,293.1111,0.0,0.7,0.1,0.0,0.0,0.9,0.3,0.3,0.7,3.0,3,0.18,0.9,0.6666666666666666,9.0,0.0,1.5,1.7999999999999998,0.0,6.666666666666666,4.5,14.466666666666669,15.23,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0399,Marketing,Marketing Manager,Low,1,93,10,7,0,0,0,6,1,1,0,0.2026,256.6667,0.0,0.7,0.0,0.0,0.0,0.6,0.1,0.1,0.9,3.0,1,0.07,0.6,0.0,3.0,0.0,0.0,0.7000000000000001,0.0,0.0,3.0,0.7000000000000002,0.74,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0400,Executive,Chief Officer,Privileged,1,80,10,9,2,1,1,5,3,3,0,0.347,259.0,0.0,0.9,0.2,0.1,0.1,0.5,0.3,0.3,0.7,1.6667,4,0.2,0.5,1.0,9.0,2.0,3.0,2.0,0.0,10.0,2.5,23.5,24.74,Moderate,Provide refresher awareness training and continue behavioral monitoring,Privilege Exposure
EMP0401,Human Resources,HR Specialist,High,1,70,10,8,3,0,1,7,4,4,2,0.3578,290.8571,0.5,0.8,0.3,0.0,0.1,0.7,0.4,0.4,0.6,1.75,3,0.3,0.7,0.6666666666666666,12.0,2.0,4.5,3.0,5.0,6.666666666666666,3.5,29.666666666666664,31.23,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0402,Information Technology,IT Support Analyst,Medium,1,72,10,8,1,0,0,8,2,2,1,0.3039,215.5,0.0,0.8,0.1,0.0,0.0,0.8,0.2,0.2,0.8,3.0,2,0.28,0.8,0.3333333333333333,6.0,0.0,1.5,2.8000000000000003,0.0,3.333333333333333,4.0,9.633333333333333,10.14,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0403,Operations,Operations Manager,Medium,1,84,10,9,0,1,0,7,2,2,0,0.2574,200.7143,0.0,0.9,0.0,0.1,0.0,0.7,0.2,0.2,0.8,3.0,2,0.16,0.7,0.3333333333333333,6.0,0.0,0.0,1.6,0.0,3.333333333333333,3.5,7.433333333333334,7.82,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0404,Marketing,Marketing Manager,Medium,1,71,10,7,2,0,1,4,3,3,0,0.2328,456.5,0.0,0.7,0.2,0.0,0.1,0.4,0.3,0.3,0.7,1.3333,2,0.29,0.4,0.3333333333333333,9.0,2.0,3.0,2.9,0.0,3.333333333333333,2.0,18.23333333333333,19.19,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0405,Executive,Chief Officer,Privileged,1,78,10,8,0,0,0,9,0,0,0,0.2353,342.5556,0.0,0.8,0.0,0.0,0.0,0.9,0.0,0.0,1.0,3.0,4,0.22,0.9,1.0,0.0,0.0,0.0,2.2,0.0,10.0,4.5,7.699999999999999,8.11,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0406,Human Resources,HR Manager,Medium,1,79,10,5,1,0,1,4,2,2,2,0.2504,491.25,0.0,0.5,0.1,0.0,0.1,0.4,0.2,0.2,0.8,2.0,2,0.21,0.4,0.3333333333333333,6.0,2.0,1.5,2.1,0.0,3.333333333333333,2.0,12.933333333333334,13.61,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0407,Sales,Account Executive,Medium,0,74,10,8,2,1,1,2,5,5,0,0.4138,165.5,0.0,0.8,0.2,0.1,0.1,0.2,0.5,0.5,0.5,0.4,2,0.26,0.1,0.3333333333333333,15.0,2.0,3.0,2.6,0.0,3.333333333333333,1.0,24.933333333333334,26.25,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0408,Sales,Account Executive,Medium,1,57,10,9,2,0,1,5,3,3,0,0.2941,237.6,0.0,0.9,0.2,0.0,0.1,0.5,0.3,0.3,0.7,1.6667,2,0.43,0.5,0.3333333333333333,9.0,2.0,3.0,4.3,0.0,3.333333333333333,2.5,19.133333333333333,20.14,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0409,Executive,Vice President,Privileged,1,63,10,6,1,0,0,5,2,2,0,0.3824,302.8,0.0,0.6,0.1,0.0,0.0,0.5,0.2,0.2,0.8,2.5,4,0.37,0.5,1.0,6.0,0.0,1.5,3.7,0.0,10.0,2.5,18.7,19.68,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0410,Human Resources,Recruiter,High,0,60,10,10,4,2,3,5,6,6,2,0.4452,407.2,1.0,1.0,0.4,0.2,0.3,0.5,0.6,0.6,0.4,0.8333,3,0.4,0.25,0.6666666666666666,18.0,6.0,6.0,4.0,10.0,6.666666666666666,2.5,48.166666666666664,50.7,Critical,"Immediate security review, targeted awareness training, and follow-up phishing simulation",Phishing Failures
EMP0411,Legal,Legal Manager,High,1,98,10,7,2,0,0,6,3,3,0,0.264,267.8333,0.0,0.7,0.2,0.0,0.0,0.6,0.3,0.3,0.7,2.0,3,0.02,0.6,0.6666666666666666,9.0,0.0,3.0,0.2,0.0,6.666666666666666,3.0,15.866666666666667,16.7,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0412,Legal,Legal Assistant,High,1,72,10,9,1,1,1,6,3,3,0,0.3276,258.5,0.0,0.9,0.1,0.1,0.1,0.6,0.3,0.3,0.7,2.0,3,0.28,0.6,0.6666666666666666,9.0,2.0,1.5,2.8000000000000003,0.0,6.666666666666666,3.0,18.96666666666667,19.96,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0413,Human Resources,HR Specialist,Medium,1,85,10,9,3,1,2,6,4,4,2,0.2671,193.0,0.5,0.9,0.3,0.1,0.2,0.6,0.4,0.4,0.6,1.5,2,0.15,0.6,0.3333333333333333,12.0,4.0,4.5,1.5,5.0,3.333333333333333,3.0,27.333333333333332,28.77,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0414,Human Resources,Recruiter,Medium,1,59,10,7,1,0,1,4,3,3,2,0.3485,170.0,0.5,0.7,0.1,0.0,0.1,0.4,0.3,0.3,0.7,1.3333,2,0.41,0.4,0.3333333333333333,9.0,2.0,1.5,4.1,5.0,3.333333333333333,2.0,22.933333333333334,24.14,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0415,Legal,Legal Assistant,Medium,1,70,10,9,2,1,0,5,3,3,0,0.3219,291.2,0.0,0.9,0.2,0.1,0.0,0.5,0.3,0.3,0.7,1.6667,2,0.3,0.5,0.3333333333333333,9.0,0.0,3.0,3.0,0.0,3.333333333333333,2.5,15.833333333333332,16.67,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0416,Legal,Legal Manager,Medium,1,82,10,7,3,1,3,4,5,5,0,0.3698,236.0,0.0,0.7,0.3,0.1,0.3,0.4,0.5,0.5,0.5,0.8,2,0.18,0.4,0.3333333333333333,15.0,6.0,4.5,1.7999999999999998,0.0,3.333333333333333,2.0,28.633333333333333,30.14,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0417,Marketing,Digital Marketing Analyst,Medium,1,77,10,7,0,0,0,7,2,2,0,0.3236,276.7143,0.0,0.7,0.0,0.0,0.0,0.7,0.2,0.2,0.8,3.0,2,0.23,0.7,0.3333333333333333,6.0,0.0,0.0,2.3000000000000003,0.0,3.333333333333333,3.5,8.133333333333333,8.56,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0418,Finance,Accountant,High,1,92,10,7,1,1,1,7,5,5,1,0.1788,231.4286,0.0,0.7,0.1,0.1,0.1,0.7,0.5,0.5,0.5,1.4,3,0.08,0.7,0.6666666666666666,15.0,2.0,1.5,0.8,0.0,6.666666666666666,3.5,22.46666666666667,23.65,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0419,Legal,Legal Assistant,Medium,1,91,10,9,3,1,1,7,5,5,0,0.2744,240.1429,0.0,0.9,0.3,0.1,0.1,0.7,0.5,0.5,0.5,1.4,2,0.09,0.7,0.3333333333333333,15.0,2.0,4.5,0.8999999999999999,0.0,3.333333333333333,3.5,22.23333333333333,23.4,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0420,Information Technology,Security Analyst,High,1,57,10,5,2,0,1,5,4,4,1,0.3764,199.4,1.0,0.5,0.2,0.0,0.1,0.5,0.4,0.4,0.6,1.25,3,0.43,0.5,0.6666666666666666,12.0,2.0,3.0,4.3,10.0,6.666666666666666,2.5,35.46666666666667,37.33,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0421,Sales,Sales Representative,Medium,1,62,10,6,4,0,2,2,7,7,0,0.3237,360.5,0.0,0.6,0.4,0.0,0.2,0.2,0.7,0.7,0.3,0.2857,2,0.38,0.2,0.3333333333333333,21.0,4.0,6.0,3.8,0.0,3.333333333333333,1.0,37.13333333333333,39.09,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0422,Legal,Legal Assistant,High,0,91,10,8,0,0,0,2,0,0,0,0.2629,192.5,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,1.0,2.0,3,0.09,0.1,0.6666666666666666,0.0,0.0,0.0,0.8999999999999999,0.0,6.666666666666666,1.0,6.566666666666666,6.91,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0423,Sales,Account Executive,Low,1,78,10,8,1,0,1,4,2,2,0,0.3016,233.5,0.0,0.8,0.1,0.0,0.1,0.4,0.2,0.2,0.8,2.0,1,0.22,0.4,0.0,6.0,2.0,1.5,2.2,0.0,0.0,2.0,9.7,10.21,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0424,Operations,Operations Analyst,Low,1,62,10,8,4,1,3,6,6,6,0,0.44,313.8333,0.0,0.8,0.4,0.1,0.3,0.6,0.6,0.6,0.4,1.0,1,0.38,0.6,0.0,18.0,6.0,6.0,3.8,0.0,0.0,3.0,30.799999999999997,32.42,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0425,Operations,Operations Manager,Medium,1,96,10,6,4,0,4,7,5,5,0,0.2682,425.2857,0.0,0.6,0.4,0.0,0.4,0.7,0.5,0.5,0.5,1.4,2,0.04,0.7,0.3333333333333333,15.0,8.0,6.0,0.4,0.0,3.333333333333333,3.5,29.233333333333334,30.77,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0426,Legal,Compliance Analyst,Medium,1,88,10,8,1,0,0,7,1,1,0,0.266,240.8571,0.0,0.8,0.1,0.0,0.0,0.7,0.1,0.1,0.9,3.0,2,0.12,0.7,0.3333333333333333,3.0,0.0,1.5,1.2,0.0,3.333333333333333,3.5,5.533333333333333,5.82,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0427,Information Technology,IT Support Analyst,Privileged,1,74,10,8,2,1,1,5,4,4,1,0.3406,128.6,1.0,0.8,0.2,0.1,0.1,0.5,0.4,0.4,0.6,1.25,4,0.26,0.5,1.0,12.0,2.0,3.0,2.6,10.0,10.0,2.5,37.1,39.05,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0428,Marketing,Marketing Specialist,Low,1,100,10,10,1,0,0,5,2,2,0,0.2721,327.0,0.0,1.0,0.1,0.0,0.0,0.5,0.2,0.2,0.8,2.5,1,0.0,0.5,0.0,6.0,0.0,1.5,0.0,0.0,0.0,2.5,5.0,5.26,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0429,Finance,Financial Analyst,Medium,1,74,10,9,2,0,1,6,2,2,1,0.3415,354.0,0.0,0.9,0.2,0.0,0.1,0.6,0.2,0.2,0.8,3.0,2,0.26,0.6,0.3333333333333333,6.0,2.0,3.0,2.6,0.0,3.333333333333333,3.0,13.933333333333334,14.67,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0430,Marketing,Digital Marketing Analyst,Medium,0,75,10,5,1,0,1,4,3,3,0,0.3562,283.5,0.0,0.5,0.1,0.0,0.1,0.4,0.3,0.3,0.7,1.3333,2,0.25,0.2,0.3333333333333333,9.0,2.0,1.5,2.5,0.0,3.333333333333333,2.0,16.333333333333332,17.19,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0431,Legal,Legal Assistant,High,1,86,10,8,1,0,1,7,1,1,0,0.2648,220.5714,0.0,0.8,0.1,0.0,0.1,0.7,0.1,0.1,0.9,3.0,3,0.14,0.7,0.6666666666666666,3.0,2.0,1.5,1.4000000000000001,0.0,6.666666666666666,3.5,11.066666666666666,11.65,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0432,Operations,Operations Manager,Medium,1,77,10,8,1,1,0,4,3,3,0,0.2789,277.0,0.0,0.8,0.1,0.1,0.0,0.4,0.3,0.3,0.7,1.3333,2,0.23,0.4,0.3333333333333333,9.0,0.0,1.5,2.3000000000000003,0.0,3.333333333333333,2.0,14.133333333333333,14.88,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0433,Human Resources,HR Specialist,Medium,0,88,10,7,3,0,0,4,5,5,2,0.3921,255.25,1.0,0.7,0.3,0.0,0.0,0.4,0.5,0.5,0.5,0.8,2,0.12,0.2,0.3333333333333333,15.0,0.0,4.5,1.2,10.0,3.333333333333333,2.0,32.03333333333333,33.72,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0434,Information Technology,Security Analyst,Medium,1,82,10,9,1,0,0,5,1,1,1,0.2794,317.4,0.0,0.9,0.1,0.0,0.0,0.5,0.1,0.1,0.9,3.0,2,0.18,0.5,0.3333333333333333,3.0,0.0,1.5,1.7999999999999998,0.0,3.333333333333333,2.5,7.133333333333333,7.51,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0435,Human Resources,Recruiter,High,1,91,10,9,1,0,1,5,2,2,2,0.2374,274.6,0.0,0.9,0.1,0.0,0.1,0.5,0.2,0.2,0.8,2.5,3,0.09,0.5,0.6666666666666666,6.0,2.0,1.5,0.8999999999999999,0.0,6.666666666666666,2.5,14.566666666666666,15.33,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
