event_id,employee_id,department,role,privilege_level,security_training_completed,previous_training_score,scenario_id,scenario_name,attack_type,difficulty,target_department,mitre_technique,targeted_department,failure_probability,email_opened,link_clicked,attachment_opened,credentials_submitted,email_reported,response_time_seconds,simulation_failed,remediation_training_assigned
EVT001395,EMP0140,Finance,Finance Manager,Medium,1,68,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.4651,1,1,0,0,0,0,1,1
EVT001396,EMP0140,Finance,Finance Manager,Medium,1,68,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.4029,0,0,0,0,0,0,1,1
EVT001397,EMP0140,Finance,Finance Manager,Medium,1,68,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.3116,0,0,0,0,1,136,0,0
EVT001398,EMP0140,Finance,Finance Manager,Medium,1,68,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.3557,0,0,0,0,0,0,0,0
EVT001399,EMP0140,Finance,Finance Manager,Medium,1,68,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3887,1,0,1,0,1,508,1,1
EVT001400,EMP0140,Finance,Finance Manager,Medium,1,68,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.3473,1,0,0,0,0,0,0,0
EVT001401,EMP0141,Legal,Compliance Analyst,Medium,1,86,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.205,1,0,0,0,1,478,0,0
EVT001402,EMP0141,Legal,Compliance Analyst,Medium,1,86,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.03,1,0,0,0,1,274,0,0
EVT001403,EMP0141,Legal,Compliance Analyst,Medium,1,86,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.1176,0,0,0,0,1,229,0,0
EVT001404,EMP0141,Legal,Compliance Analyst,Medium,1,86,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.0703,0,0,0,0,1,157,0,0
EVT001405,EMP0141,Legal,Compliance Analyst,Medium,1,86,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.0529,1,0,0,0,1,160,0,0
EVT001406,EMP0141,Legal,Compliance Analyst,Medium,1,86,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.0971,1,0,0,0,0,0,0,0
EVT001407,EMP0141,Legal,Compliance Analyst,Medium,1,86,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.2402,0,0,0,0,0,0,0,0
EVT001408,EMP0141,Legal,Compliance Analyst,Medium,1,86,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.1839,1,0,0,0,1,207,0,0
EVT001409,EMP0141,Legal,Compliance Analyst,Medium,1,86,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.1843,1,0,1,0,1,65,1,1
EVT001410,EMP0141,Legal,Compliance Analyst,Medium,1,86,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.1804,1,0,0,0,0,0,0,0
EVT001411,EMP0142,Legal,Legal Manager,High,1,73,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.3414,0,0,0,0,1,75,0,0
EVT001412,EMP0142,Legal,Legal Manager,High,1,73,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.2485,1,0,1,0,0,0,1,1
EVT001413,EMP0142,Legal,Legal Manager,High,1,73,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2736,0,0,0,0,1,171,0,0
EVT001414,EMP0142,Legal,Legal Manager,High,1,73,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.2229,1,0,0,0,1,325,0,0
EVT001415,EMP0142,Legal,Legal Manager,High,1,73,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.2189,1,0,0,0,0,0,0,0
EVT001416,EMP0142,Legal,Legal Manager,High,1,73,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3483,1,1,0,1,1,182,1,1
EVT001417,EMP0142,Legal,Legal Manager,High,1,73,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.0957,1,0,0,0,0,0,0,0
EVT001418,EMP0142,Legal,Legal Manager,High,1,73,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2463,0,0,0,0,1,227,0,0
EVT001419,EMP0142,Legal,Legal Manager,High,1,73,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.2627,1,0,0,0,1,181,0,0
EVT001420,EMP0142,Legal,Legal Manager,High,1,73,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.2703,1,1,0,1,1,122,1,1
EVT001421,EMP0143,Human Resources,HR Manager,High,1,80,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.2341,1,1,0,1,0,0,1,1
EVT001422,EMP0143,Human Resources,HR Manager,High,1,80,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.2243,1,0,0,0,1,105,0,0
EVT001423,EMP0143,Human Resources,HR Manager,High,1,80,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.1451,1,0,0,0,0,0,0,0
EVT001424,EMP0143,Human Resources,HR Manager,High,1,80,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.2037,1,0,0,0,0,0,0,0
EVT001425,EMP0143,Human Resources,HR Manager,High,1,80,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.1252,1,0,0,0,0,0,0,0
EVT001426,EMP0143,Human Resources,HR Manager,High,1,80,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.2549,1,1,0,1,0,0,1,1
EVT001427,EMP0143,Human Resources,HR Manager,High,1,80,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,1,0.3168,1,0,0,0,1,83,0,0
EVT001428,EMP0143,Human Resources,HR Manager,High,1,80,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.215,1,0,0,0,0,0,0,0
EVT001429,EMP0143,Human Resources,HR Manager,High,1,80,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,1,0.2775,0,0,0,0,0,0,1,1
EVT001430,EMP0143,Human Resources,HR Manager,High,1,80,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.1134,1,0,0,0,1,260,0,0
EVT001431,EMP0144,Operations,Operations Manager,Medium,1,78,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.4066,1,0,0,0,0,0,0,0
EVT001432,EMP0144,Operations,Operations Manager,Medium,1,78,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.4546,1,0,1,0,0,0,1,1
EVT001433,EMP0144,Operations,Operations Manager,Medium,1,78,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.1597,0,0,0,0,1,220,0,0
EVT001434,EMP0144,Operations,Operations Manager,Medium,1,78,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.2576,1,0,0,0,0,0,0,0
EVT001435,EMP0144,Operations,Operations Manager,Medium,1,78,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.3159,1,0,0,0,1,191,0,0
EVT001436,EMP0144,Operations,Operations Manager,Medium,1,78,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.2941,1,0,0,0,0,0,0,0
EVT001437,EMP0144,Operations,Operations Manager,Medium,1,78,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.3647,0,0,0,0,0,0,1,1
EVT001438,EMP0144,Operations,Operations Manager,Medium,1,78,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2613,1,0,0,0,1,258,0,0
EVT001439,EMP0144,Operations,Operations Manager,Medium,1,78,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.1571,1,0,0,0,1,333,0,0
EVT001440,EMP0144,Operations,Operations Manager,Medium,1,78,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.4132,1,1,0,0,1,317,1,1
EVT001441,EMP0145,Legal,Compliance Analyst,High,1,95,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.238,1,1,0,1,1,267,1,1
EVT001442,EMP0145,Legal,Compliance Analyst,High,1,95,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.3398,1,0,1,0,0,0,1,1
EVT001443,EMP0145,Legal,Compliance Analyst,High,1,95,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.203,1,0,0,0,0,0,0,0
EVT001444,EMP0145,Legal,Compliance Analyst,High,1,95,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.394,1,0,0,0,1,90,0,0
EVT001445,EMP0145,Legal,Compliance Analyst,High,1,95,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.1849,0,0,0,0,1,72,0,0
EVT001446,EMP0145,Legal,Compliance Analyst,High,1,95,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3372,1,1,0,0,1,128,1,1
EVT001447,EMP0145,Legal,Compliance Analyst,High,1,95,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.4016,1,0,0,0,1,184,0,0
EVT001448,EMP0145,Legal,Compliance Analyst,High,1,95,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2844,1,0,0,0,1,97,0,0
EVT001449,EMP0145,Legal,Compliance Analyst,High,1,95,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3066,1,0,1,0,0,0,1,1
EVT001450,EMP0145,Legal,Compliance Analyst,High,1,95,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.2779,1,0,0,0,0,0,0,0
EVT001451,EMP0146,Information Technology,IT Support Analyst,High,1,89,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.0844,1,0,0,0,1,462,0,0
EVT001452,EMP0146,Information Technology,IT Support Analyst,High,1,89,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.122,1,0,0,0,1,268,0,0
EVT001453,EMP0146,Information Technology,IT Support Analyst,High,1,89,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2474,1,0,0,0,1,261,0,0
EVT001454,EMP0146,Information Technology,IT Support Analyst,High,1,89,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.1343,1,0,0,0,0,0,0,0
EVT001455,EMP0146,Information Technology,IT Support Analyst,High,1,89,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.1335,1,0,0,0,1,290,0,0
EVT001456,EMP0146,Information Technology,IT Support Analyst,High,1,89,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,1,0.3139,1,0,0,0,0,0,0,0
EVT001457,EMP0146,Information Technology,IT Support Analyst,High,1,89,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.03,1,0,0,0,1,267,0,0
EVT001458,EMP0146,Information Technology,IT Support Analyst,High,1,89,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.1844,1,0,0,0,1,418,0,0
EVT001459,EMP0146,Information Technology,IT Support Analyst,High,1,89,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.0347,1,0,0,0,0,0,0,0
EVT001460,EMP0146,Information Technology,IT Support Analyst,High,1,89,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.1826,1,0,0,0,1,82,0,0
EVT001461,EMP0147,Marketing,Marketing Manager,Low,1,100,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.1903,1,1,0,0,1,251,1,1
EVT001462,EMP0147,Marketing,Marketing Manager,Low,1,100,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.1604,1,0,0,0,1,731,0,0
EVT001463,EMP0147,Marketing,Marketing Manager,Low,1,100,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.1861,1,0,0,0,1,232,0,0
EVT001464,EMP0147,Marketing,Marketing Manager,Low,1,100,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.1527,1,0,0,0,1,129,0,0
EVT001465,EMP0147,Marketing,Marketing Manager,Low,1,100,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.1487,1,0,0,0,1,55,0,0
EVT001466,EMP0147,Marketing,Marketing Manager,Low,1,100,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.2239,1,0,0,0,1,648,0,0
EVT001467,EMP0147,Marketing,Marketing Manager,Low,1,100,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.1376,1,0,0,0,0,0,0,0
EVT001468,EMP0147,Marketing,Marketing Manager,Low,1,100,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.0598,1,0,0,0,1,240,0,0
EVT001469,EMP0147,Marketing,Marketing Manager,Low,1,100,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.149,1,0,0,0,0,0,0,0
EVT001470,EMP0147,Marketing,Marketing Manager,Low,1,100,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.1897,0,0,0,0,1,161,0,0
EVT001471,EMP0148,Operations,Operations Specialist,Low,1,68,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.391,1,0,0,0,1,1547,0,0
EVT001472,EMP0148,Operations,Operations Specialist,Low,1,68,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.3265,1,0,0,0,0,0,0,0
EVT001473,EMP0148,Operations,Operations Specialist,Low,1,68,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.3105,0,0,0,0,0,0,0,0
EVT001474,EMP0148,Operations,Operations Specialist,Low,1,68,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.2447,0,0,0,0,1,334,1,1
EVT001475,EMP0148,Operations,Operations Specialist,Low,1,68,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.156,1,1,0,1,1,597,1,1
EVT001476,EMP0148,Operations,Operations Specialist,Low,1,68,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3226,1,0,0,0,0,0,0,0
EVT001477,EMP0148,Operations,Operations Specialist,Low,1,68,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.2859,1,0,0,0,0,0,0,0
EVT001478,EMP0148,Operations,Operations Specialist,Low,1,68,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2331,1,0,0,0,1,298,0,0
EVT001479,EMP0148,Operations,Operations Specialist,Low,1,68,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3355,1,0,0,0,0,0,0,0
EVT001480,EMP0148,Operations,Operations Specialist,Low,1,68,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.2304,0,0,0,0,1,302,0,0
EVT001481,EMP0149,Operations,Operations Specialist,Low,1,68,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.2665,1,0,0,0,1,125,0,0
EVT001482,EMP0149,Operations,Operations Specialist,Low,1,68,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.2051,1,0,0,0,1,70,0,0
EVT001483,EMP0149,Operations,Operations Specialist,Low,1,68,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2226,0,0,0,0,1,249,0,0
EVT001484,EMP0149,Operations,Operations Specialist,Low,1,68,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.3111,1,1,0,0,0,0,1,1
EVT001485,EMP0149,Operations,Operations Specialist,Low,1,68,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.2979,0,0,0,0,0,0,0,0
EVT001486,EMP0149,Operations,Operations Specialist,Low,1,68,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.2688,1,0,0,0,1,207,0,0
EVT001487,EMP0149,Operations,Operations Specialist,Low,1,68,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.228,1,0,0,0,1,68,0,0
EVT001488,EMP0149,Operations,Operations Specialist,Low,1,68,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2253,1,0,0,0,1,242,0,0
EVT001489,EMP0149,Operations,Operations Specialist,Low,1,68,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3733,1,0,1,0,0,0,1,1
EVT001490,EMP0149,Operations,Operations Specialist,Low,1,68,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.3047,1,0,0,0,1,361,0,0
EVT001491,EMP0150,Marketing,Marketing Manager,Medium,1,79,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.2344,1,0,0,0,1,98,0,0
EVT001492,EMP0150,Marketing,Marketing Manager,Medium,1,79,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.1812,1,0,0,0,0,0,0,0
EVT001493,EMP0150,Marketing,Marketing Manager,Medium,1,79,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.3214,0,0,0,0,1,146,0,0
EVT001494,EMP0150,Marketing,Marketing Manager,Medium,1,79,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.3989,0,0,0,0,1,316,0,0
EVT001495,EMP0150,Marketing,Marketing Manager,Medium,1,79,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.3846,1,0,0,0,0,0,0,0
EVT001496,EMP0150,Marketing,Marketing Manager,Medium,1,79,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.2815,1,0,0,0,1,180,0,0
EVT001497,EMP0150,Marketing,Marketing Manager,Medium,1,79,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.2724,0,0,0,0,0,0,0,0
EVT001498,EMP0150,Marketing,Marketing Manager,Medium,1,79,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.3578,1,1,0,0,0,0,1,1
EVT001499,EMP0150,Marketing,Marketing Manager,Medium,1,79,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.2041,1,0,0,0,1,560,0,0
EVT001500,EMP0150,Marketing,Marketing Manager,Medium,1,79,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.2696,0,0,0,0,1,101,0,0
EVT001501,EMP0151,Executive,Vice President,Privileged,1,89,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.1225,1,0,0,0,0,0,0,0
EVT001502,EMP0151,Executive,Vice President,Privileged,1,89,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.1678,0,0,0,0,1,281,0,0
EVT001503,EMP0151,Executive,Vice President,Privileged,1,89,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2057,1,0,0,0,1,231,1,1
EVT001504,EMP0151,Executive,Vice President,Privileged,1,89,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.2252,1,0,0,0,1,338,0,0
EVT001505,EMP0151,Executive,Vice President,Privileged,1,89,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.1996,1,0,0,0,1,112,0,0
EVT001506,EMP0151,Executive,Vice President,Privileged,1,89,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.2069,1,0,0,0,1,109,0,0
EVT001507,EMP0151,Executive,Vice President,Privileged,1,89,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.2022,1,0,0,0,0,0,0,0
EVT001508,EMP0151,Executive,Vice President,Privileged,1,89,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2248,1,1,0,0,1,131,1,1
EVT001509,EMP0151,Executive,Vice President,Privileged,1,89,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.1402,0,0,0,0,1,376,0,0
EVT001510,EMP0151,Executive,Vice President,Privileged,1,89,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.1452,1,0,0,0,0,0,0,0
EVT001511,EMP0152,Sales,Sales Manager,Medium,1,71,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.2082,1,0,0,0,0,0,0,0
EVT001512,EMP0152,Sales,Sales Manager,Medium,1,71,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.3493,1,0,0,0,1,109,0,0
EVT001513,EMP0152,Sales,Sales Manager,Medium,1,71,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2428,1,0,0,0,0,0,1,1
EVT001514,EMP0152,Sales,Sales Manager,Medium,1,71,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.3099,1,0,0,0,0,0,0,0
EVT001515,EMP0152,Sales,Sales Manager,Medium,1,71,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.3696,0,0,0,0,0,0,1,1
EVT001516,EMP0152,Sales,Sales Manager,Medium,1,71,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3477,1,1,0,1,1,194,1,1
EVT001517,EMP0152,Sales,Sales Manager,Medium,1,71,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.4208,1,0,0,0,0,0,0,0
EVT001518,EMP0152,Sales,Sales Manager,Medium,1,71,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2692,1,1,0,0,1,341,1,1
EVT001519,EMP0152,Sales,Sales Manager,Medium,1,71,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3442,1,0,1,0,1,90,1,1
EVT001520,EMP0152,Sales,Sales Manager,Medium,1,71,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.2947,1,0,0,0,0,0,0,0
